#ID,메인명,서브명,설명,스킬 효과값 표시 파라미터 번호,스킬 효과값 표시 기능 번호,스킬 효과값 표시시 걸리는 숫자,스킬 효과값 표시 타입,음성 번호,분류,종류,속성,직업 타입,물리or마법,코스트,우선도,,스킬 랭크,헤이트 배율,타겟,발동 타이밍,지속 턴,조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,속성 덱 콤보,기능,,,,,,,,
#,(P9/E12글자),(14글자),,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,1장별 배율 상승,발동 조건,파라미터1,파라미터2,파라미터3,파라미터4,파라미터5,우선도,기능ID,
60000421,[바람]물방증강 Lv1,윈드 프로텍트,바람의 물리 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000421,
60000422,[바람]물방증강 Lv2,윈드 프로텍트,바람의 물리 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000422,
60000423,[바람]물방증강 Lv3,윈드 프로텍트,바람의 물리 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000423,
60000431,[빛]물방증강 Lv1,라이트 프로텍트,빛의 물리 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000431,
60000432,[빛]물방증강 Lv2,라이트 프로텍트,빛의 물리 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000432,
60000433,[빛]물방증강 Lv3,라이트 프로텍트,빛의 물리 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000433,
60000441,[어둠]물방증강 Lv1,다크 프로텍트,어둠의 물리 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000441,
60000442,[어둠]물방증강 Lv2,다크 프로텍트,어둠의 물리 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000442,
60000443,[어둠]물방증강 Lv3,다크 프로텍트,어둠의 물리 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000443,
60000451,[불]마방증강 Lv1,파이어 프로텍트,불의 마법 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000451,
60000452,[불]마방증강 Lv2,파이어 프로텍트,불의 마법 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000452,
60000453,[불]마방증강 Lv3,파이어 프로텍트,불의 마법 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000453,
60000461,[얼음]마방증강 Lv1,아이스 프로텍트,얼음의 마법 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000461,
60000462,[얼음]마방증강 Lv2,아이스 프로텍트,얼음의 마법 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000462,
60000463,[얼음]마방증강 Lv3,아이스 프로텍트,얼음의 마법 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000463,
60000471,[바람]마방증강 Lv1,윈드 프로텍트,바람의 마법 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000471,
60000472,[바람]마방증강 Lv2,윈드 프로텍트,바람의 마법 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000472,
60000473,[바람]마방증강 Lv3,윈드 프로텍트,바람의 마법 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000473,
60000481,[빛]마방증강 Lv1,라이트 프로텍트,빛의 마법 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000481,
60000482,[빛]마방증강 Lv2,라이트 프로텍트,빛의 마법 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000482,
60000483,[빛]마방증강 Lv3,라이트 프로텍트,빛의 마법 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000483,
60000491,[어둠]마방증강 Lv1,다크 프로텍트,어둠의 마법 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000491,
60000492,[어둠]마방증강 Lv2,다크 프로텍트,어둠의 마법 방어 상승 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000492,
60000493,[어둠]마방증강 Lv3,다크 프로텍트,어둠의 마법 방어 상승 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000493,
60000501,[불]물마방증강 Lv1,파이어 프로텍트,불의 방어 상승 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000501,
60000502,[불]물마방증강 Lv2,파이어 프로텍트,불의 방어 상승 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000502,
60000503,[불]물마방증강 Lv3,파이어 프로텍트,불의 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000503,
60000511,[얼음]물마방증강 Lv1,아이스 프로텍트,얼음의 방어 상승 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000511,
60000512,[얼음]물마방증강 Lv2,아이스 프로텍트,얼음의 방어 상승 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000512,
60000513,[얼음]물마방증강 Lv3,아이스 프로텍트,얼음의 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000513,
60000521,[바람]물마방증강 Lv1,윈드 프로텍트,바람의 방어 상승 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000521,
60000522,[바람]물마방증강 Lv2,윈드 프로텍트,바람의 방어 상승 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000522,
60000523,[바람]물마방증강 Lv3,윈드 프로텍트,바람의 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000523,
60000531,[빛]물마방증강 Lv1,라이트 프로텍트,빛의 방어 상승 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000531,
60000532,[빛]물마방증강 Lv2,라이트 프로텍트,빛의 방어 상승 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000532,
60000533,[빛]물마방증강 Lv3,라이트 프로텍트,빛의 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000533,
60000541,[어둠]물마방증강 Lv1,다크 프로텍트,어둠의 방어 상승 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000541,
60000542,[어둠]물마방증강 Lv2,다크 프로텍트,어둠의 방어 상승 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000542,
60000543,[어둠]물마방증강 Lv3,다크 프로텍트,어둠의 방어 상승 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000543,
60000551,[불]물공약체 Lv1,파이어 위큰,불의 물리 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000551,
60000552,[불]물공약체 Lv2,파이어 위큰,불의 물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000552,
60000553,[불]물공약체 Lv3,파이어 위큰,불의 물리 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000553,
60000561,[얼음]물공약체 Lv1,아이스 위큰,얼음의 물리 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000561,
60000562,[얼음]물공약체 Lv2,아이스 위큰,얼음의 물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000562,
60000563,[얼음]물공약체 Lv3,아이스 위큰,얼음의 물리 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000563,
60000571,[바람]물공약체 Lv1,윈드 위큰,바람의 물리 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000571,
60000572,[바람]물공약체 Lv2,윈드 위큰,바람의 물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000572,
60000573,[바람]물공약체 Lv3,윈드 위큰,바람의 물리 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000573,
60000581,[빛]물공약체 Lv1,라이트 위큰,빛의 물리 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000581,
60000582,[빛]물공약체 Lv2,라이트 위큰,빛의 물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000582,
60000583,[빛]물공약체 Lv3,라이트 위큰,빛의 물리 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000583,
60000591,[어둠]물공약체 Lv1,다크 위큰,어둠의 물리 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000591,
60000592,[어둠]물공약체 Lv2,다크 위큰,어둠의 물리 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000592,
60000593,[어둠]물공약체 Lv3,다크 위큰,어둠의 물리 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000593,
60000601,[불]마공약체 Lv1,파이어 위큰,불의 마법 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000601,
60000602,[불]마공약체 Lv2,파이어 위큰,불의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000602,
60000603,[불]마공약체 Lv3,파이어 위큰,불의 마법 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000603,
60000611,[얼음]마공약체 Lv1,아이스 위큰,얼음의 마법 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000611,
60000612,[얼음]마공약체 Lv2,아이스 위큰,얼음의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000612,
60000613,[얼음]마공약체 Lv3,아이스 위큰,얼음의 마법 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000613,
60000621,[바람]마공약체 Lv1,윈드 위큰,바람의 마법 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000621,
60000622,[바람]마공약체 Lv2,윈드 위큰,바람의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000622,
60000623,[바람]마공약체 Lv3,윈드 위큰,바람의 마법 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000623,
60000631,[빛]마공약체 Lv1,라이트 위큰,빛의 마법 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000631,
60000632,[빛]마공약체 Lv2,라이트 위큰,빛의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000632,
60000633,[빛]마공약체 Lv3,라이트 위큰,빛의 마법 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000633,
60000641,[어둠]마공약체 Lv1,다크 위큰,어둠의 마법 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000641,
60000642,[어둠]마공약체 Lv2,다크 위큰,어둠의 마법 대미지 하락 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000642,
60000643,[어둠]마공약체 Lv3,다크 위큰,어둠의 마법 대미지 하락 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000643,
60000651,[불]물마공약체 Lv1,파이어 위큰,불의 대미지 하락 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000651,
60000652,[불]물마공약체 Lv2,파이어 위큰,불의 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000652,
60000653,[불]물마공약체 Lv3,파이어 위큰,불의 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000653,
60000661,[얼음]물마공약체 Lv1,아이스 위큰,얼음의 대미지 하락 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000661,
60000662,[얼음]물마공약체 Lv2,아이스 위큰,얼음의 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000662,
60000663,[얼음]물마공약체 Lv3,아이스 위큰,얼음의 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000663,
60000671,[바람]물마공약체 Lv1,윈드 위큰,바람의 대미지 하락 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000671,
60000672,[바람]물마공약체 Lv2,윈드 위큰,바람의 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000672,
60000673,[바람]물마공약체 Lv3,윈드 위큰,바람의 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000673,
60000681,[빛]물마공약체 Lv1,라이트 위큰,빛의 대미지 하락 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000681,
60000682,[빛]물마공약체 Lv2,라이트 위큰,빛의 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000682,
60000683,[빛]물마공약체 Lv3,라이트 위큰,빛의 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000683,
60000691,[어둠]물마공약체 Lv1,다크 위큰,어둠의 대미지 하락 효과를 0.5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000691,
60000692,[어둠]물마공약체 Lv2,다크 위큰,어둠의 대미지 하락 효과를 1% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000692,
60000693,[어둠]물마공약체 Lv3,다크 위큰,어둠의 대미지 하락 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000693,
60000701,[불]물방약체 Lv1,파이어 디케이,불의 물리 방어 다운 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000701,
60000702,[불]물방약체 Lv2,파이어 디케이,불의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000702,
60000703,[불]물방약체 Lv3,파이어 디케이,불의 물리 방어 다운 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000703,
60000711,[얼음]물방약체 Lv1,아이스 디케이,얼음의 물리 방어 다운 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000711,
60000712,[얼음]물방약체 Lv2,아이스 디케이,얼음의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000712,
60000713,[얼음]물방약체 Lv3,아이스 디케이,얼음의 물리 방어 다운 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000713,
60000721,[바람]물방약체 Lv1,윈드 디케이,바람의 물리 방어 다운 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000721,
60000722,[바람]물방약체 Lv2,윈드 디케이,바람의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000722,
60000723,[바람]물방약체 Lv3,윈드 디케이,바람의 물리 방어 다운 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000723,
60000731,[빛]물방약체 Lv1,라이트 디케이,빛의 물리 방어 다운 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000731,
60000732,[빛]물방약체 Lv2,라이트 디케이,빛의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000732,
60000733,[빛]물방약체 Lv3,라이트 디케이,빛의 물리 방어 다운 효과를 5% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000733,
60000741,[어둠]물방약체 Lv1,다크 디케이,어둠의 물리 방어 다운 효과를 2% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000741,
60000742,[어둠]물방약체 Lv2,다크 디케이,어둠의 물리 방어 다운 효과를 3% UP,1,1,0.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000742,
