#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,属性デッキコンボ,機能,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,優先度,機能ID,
11103291,技氷／張扇強震,チョップスピカ,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103291,
11103292,技氷／張扇強震,チョップスピカ,敵単体/物理/{1}の氷ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103292,
11103301,技氷／張扇強震,チョップスピカ,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103301,
11103302,技氷／張扇強震,チョップスピカ,敵単体/物理/{1}の氷ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103302,
#炎夏型エニードVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103311,術氷／納涼怪談,ゴーストストーリー,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103311,
11103312,術氷／納涼怪談,ゴーストストーリー,敵単体/物理/{1}の氷ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,30,,,,,11103312,
11103321,術氷／納涼怪談,ゴーストストーリー,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,NaN,RANK3,100,ENEMY_ONE,20,,,,,11103321,
11103322,術氷／納涼怪談,ゴーストストーリー,敵単体/物理/{1}の氷ダメージ<br>チェイン威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,2,43,43,RANK5,100,ENEMY_ONE,30,,,,,11103322,
#妖精ギリードゥ_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
11100401,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,11100401,
11100402,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ<br>高確率でクリティカルが発生,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,11100402,
11100411,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,11100411,
11100412,エラーaa1a1aa,攫う細い手,敵単体/物理/{1}の光ダメージ<br>高確率でクリティカルが発生,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,11100412,
#炎夏型盗賊アーサーVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103331,夏涼／避熱遊泳,グッドサマースイミング,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103331,
11103332,夏涼／避熱遊泳,グッドサマースイミング,敵全体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,42,42,RANK4,100,ENEMY_ALL,20,,,,,11103332,
11103341,夏涼／避熱遊泳,グッドサマースイミング,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103341,
11103342,夏涼／避熱遊泳,グッドサマースイミング,敵全体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,42,42,RANK5,100,ENEMY_ALL,20,,,,,11103342,
#鵺Visions,,,,,,,,,,,,,,,,,,,,,,,,,
11103351,エラー33c2adf,満たされぬ心抱くもの,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103351,
11103352,エラー33c2adf,満たされぬ心抱くもの,敵単体/物理/{1}の光ダメージ<br>2ターン/魔法ダメージをダウン,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,44,44,RANK4,100,ENEMY_ONE,20,,,,,11103352,
11103361,エラー33c2adf,満たされぬ心抱くもの,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103361,
11103362,エラー33c2adf,満たされぬ心抱くもの,敵単体/物理/{1}の光ダメージ<br>2ターン/魔法ダメージをダウン,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,2,44,44,RANK5,100,ENEMY_ONE,20,,,,,11103362,
#炎夏型マンタンク,,,,,,,,,,,,,,,,,,,,,,,,,
11103371,前進大砲＃１２,ポジティブアフターガン,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103371,
11103372,前進大砲＃１２,ポジティブアフターガン,敵単体/物理/{1}の光ダメージ<br>【3チェイン以上】60%威力アップ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103372,
11103372,前進大砲＃１２,ポジティブアフターガン,敵単体/物理/{1}の光ダメージ<br>【3チェイン以上】60%威力アップ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,11103374,
11103381,前進大砲＃１２,ポジティブアフターガン,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103381,
11103382,前進大砲＃１２,ポジティブアフターガン,敵単体/物理/{1}の光ダメージ<br>【3チェイン以上】60%威力アップ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,,,,,11103382,
11103382,前進大砲＃１２,ポジティブアフターガン,敵単体/物理/{1}の光ダメージ<br>【3チェイン以上】60%威力アップ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,DECK_COMBO_COUNT,3,0,1,11103384,
#滅炎型富豪アーサーVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103391,術氷／欠氷快食,シェイブドアイスイーター,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103391,
11103392,術氷／欠氷快食,シェイブドアイスイーター,敵単体/物理/{1}の氷ダメージ<br>【敵火属性】30%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103392,
11103392,術氷／欠氷快食,シェイブドアイスイーター,敵単体/物理/{1}の氷ダメージ<br>【敵火属性】30%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,TARGET_ATTR,FIRE,,1,11103394,
11103401,術氷／欠氷快食,シェイブドアイスイーター,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103401,
11103402,術氷／欠氷快食,シェイブドアイスイーター,敵単体/物理/{1}の氷ダメージ<br>【敵火属性】30%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,,,,,11103402,
11103402,術氷／欠氷快食,シェイブドアイスイーター,敵単体/物理/{1}の氷ダメージ<br>【敵火属性】30%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,TARGET_ATTR,FIRE,,1,11103404,
#炎夏型アーサー -技巧の場-Visions,,,,,,,,,,,,,,,,,,,,,,,,,
11103411,術火／夏故遊狂,サマーリフレッシュ,敵単体/物理/{1}の火ダメージ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103411,
11103412,術火／夏故遊狂,サマーリフレッシュ,敵単体/物理/{1}の火ダメージ<br>【2チェイン以上】自分/2ターン/物理ダメージをアップ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK4,100,ENEMY_ONE,20,,,,,11103412,
11103412,術火／夏故遊狂,サマーリフレッシュ,敵単体/物理/{1}の火ダメージ<br>【2チェイン以上】自分/2ターン/物理ダメージをアップ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK4,100,ENEMY_ONE,20,DECK_COMBO_COUNT,2,0,1,11103414,
11103421,術火／夏故遊狂,サマーリフレッシュ,敵単体/物理/{1}の火ダメージ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103421,
11103422,術火／夏故遊狂,サマーリフレッシュ,敵単体/物理/{1}の火ダメージ<br>【2チェイン以上】自分/2ターン/物理ダメージをアップ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK5,100,ENEMY_ONE,20,,,,,11103422,
11103422,術火／夏故遊狂,サマーリフレッシュ,敵単体/物理/{1}の火ダメージ<br>【2チェイン以上】自分/2ターン/物理ダメージをアップ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,2,40,40,RANK5,100,ENEMY_ONE,20,DECK_COMBO_COUNT,2,0,1,11103424,
#炎夏型メイヴVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103431,鋼斬剣＝幻想月蝕死,イラウドソウル,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103431,
11103432,鋼斬剣＝幻想月蝕死,イラウドソウル,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103432,
11103441,鋼斬剣＝幻想月蝕死,イラウドソウル,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103441,
11103442,鋼斬剣＝幻想月蝕死,イラウドソウル,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103442,
#第一型モードレッドVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103451,王政終焉#99,ドラゴンキラークラレント,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103451,
11103452,王政終焉#99,ドラゴンキラークラレント,敵単体/物理/{1}の闇ダメージ<br>2ターン/物理ダメージをダウン,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,44,44,RANK4,100,ENEMY_ONE,20,,,,,11103452,
11103461,王政終焉#99,ドラゴンキラークラレント,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103461,
11103462,王政終焉#99,ドラゴンキラークラレント,敵単体/物理/{1}の闇ダメージ<br>2ターン/物理ダメージをダウン,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,2,44,44,RANK5,100,ENEMY_ONE,20,,,,,11103462,
#純妹型シファカ,,,,,,,,,,,,,,,,,,,,,,,,,
11103471,妹恋炎＝蒼怒易心,カームラヤーストーミー,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103471,
11103472,妹恋炎＝蒼怒易心,カームラヤーストーミー,敵全体/物理/{1}の氷ダメージ<br>【3チェイン以上】高確率でクリティカルが発生,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK4,100,ENEMY_ALL,20,,,,,11103472,
11103472,妹恋炎＝蒼怒易心,カームラヤーストーミー,敵全体/物理/{1}の氷ダメージ<br>【3チェイン以上】高確率でクリティカルが発生,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK4,100,ENEMY_ALL,20,DECK_COMBO_COUNT,3,0,1,11103474,
11103481,妹恋炎＝蒼怒易心,カームラヤーストーミー,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103481,
11103482,妹恋炎＝蒼怒易心,カームラヤーストーミー,敵全体/物理/{1}の氷ダメージ<br>【3チェイン以上】高確率でクリティカルが発生,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK5,100,ENEMY_ALL,20,,,,,11103482,
11103482,妹恋炎＝蒼怒易心,カームラヤーストーミー,敵全体/物理/{1}の氷ダメージ<br>【3チェイン以上】高確率でクリティカルが発生,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,42,42,RANK5,100,ENEMY_ALL,20,DECK_COMBO_COUNT,3,0,1,11103484,
#特異型メアリVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103491,術氷／艦砲射撃,ネイバルガンアイス,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103491,
11103492,術氷／艦砲射撃,ネイバルガンアイス,敵単体/物理/{1}の氷ダメージ<br>【自分/HP100%】60%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103492,
11103492,術氷／艦砲射撃,ネイバルガンアイス,敵単体/物理/{1}の氷ダメージ<br>【自分/HP100%】60%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,SELF_HP_PER,100,0,1,11103494,
11103501,術氷／艦砲射撃,ネイバルガンアイス,敵単体/物理/{1}の氷ダメージ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103501,
11103502,術氷／艦砲射撃,ネイバルガンアイス,敵単体/物理/{1}の氷ダメージ<br>【自分/HP100%】60%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,11103502,
11103502,術氷／艦砲射撃,ネイバルガンアイス,敵単体/物理/{1}の氷ダメージ<br>【自分/HP100%】60%威力アップ,1,1,ATTACK,,,ATTACK,ICE,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,SELF_HP_PER,100,0,1,11103504,
#未来型タークィンVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103531,術風／博占運推,フォーチューンテリング,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103531,
11103532,術風／博占運推,フォーチューンテリング,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103532,
11103541,術風／博占運推,フォーチューンテリング,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103541,
11103542,術風／博占運推,フォーチューンテリング,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,2,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103542,
#エインセルVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11103551,エラーcba33ee,模倣するもの,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103551,
11103552,エラーcba33ee,模倣するもの,敵単体/物理/{11}の闇ダメージ<br>受けたダメージの25%威力アップ,11,2,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103552,
11103561,エラーcba33ee,模倣するもの,敵単体/物理/{1}の闇ダメージ,1,1,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103561,
11103562,エラーcba33ee,模倣するもの,敵単体/物理/{11}の闇ダメージ<br>受けたダメージの25%威力アップ,11,2,ATTACK,,,ATTACK,DARK,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103562,
#未来型ウアサハ,,,,,,,,,,,,,,,,,,,,,,,,,
11103571,術光／時震烈刀,クエイクブレード,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11103571,
11103572,術光／時震烈刀,クエイクブレード,敵単体/物理/{11}の光ダメージ<br>物理防御を20%無視,11,2,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,11103572,
11103581,術光／時震烈刀,クエイクブレード,敵単体/物理/{1}の光ダメージ,1,1,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,11103581,
11103582,術光／時震烈刀,クエイクブレード,敵単体/物理/{11}の光ダメージ<br>物理防御を20%無視,11,2,ATTACK,,,ATTACK,LIGHT,MERCENARY,PHYSICS,3,43,43,RANK5,100,ENEMY_ONE,20,,,,,11103582,
#支援,,,,,,,,,,,,,,,,,,,,,,,,,
#支援型イテール_R/SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
11400031,紅蓮剣＝灼熱強化,スラッシュバースト,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,2,12,12,RANK1,100,SELF,20,,,,,11400031,
11400032,紅蓮剣＝灼熱強化,スラッシュバースト,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,11400032,
11400041,紅蓮剣＝灼熱強化,スラッシュバースト,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,11400041,
11400042,紅蓮剣＝灼熱強化,スラッシュバースト,自分/1ターン/物理ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,2,12,12,RANK3,100,SELF,20,,,,,11400042,
11400051,紅蓮剣＝灼熱強化,スラッシュバースト,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,2,12,12,RANK2,100,SELF,20,,,,,11400051,
11400052,紅蓮剣＝灼熱強化,スラッシュバースト,自分/1ターン/物理ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,2,12,12,RANK4,100,SELF,20,,,,,11400052,
#第二型マロース_N/HN,,,,,,,,,,,,,,,,,,,,,,,,,
11400011,巨断剣＝右腕粉砕,ライトアームクラッシャー,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,11400011,
11400012,巨断剣＝右腕粉砕,ライトアームクラッシャー,自分/1ターン/物理ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,11400012,
11400021,巨断剣＝右腕粉砕,ライトアームクラッシャー,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,11400021,
11400022,巨断剣＝右腕粉砕,ライトアームクラッシャー,自分/1ターン/物理ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,1,12,12,RANK1,100,SELF,20,,,,,11400022,
#第二型クラッキー_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
11400061,術援／燃萌倍増,プロミネンスグロウアップ,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,3,12,12,RANK2,100,SELF,20,,,,,11400061,
11400062,術援／燃萌倍増,プロミネンスグロウアップ,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,3,12,12,RANK3,100,SELF,20,,,,,11400062,
11400071,術援／燃萌倍増,プロミネンスグロウアップ,自分/1ターン/物理ダメージを<br>{1}アップ,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,3,12,12,RANK2,100,SELF,20,,,,,11400071,
11400072,術援／燃萌倍増,プロミネンスグロウアップ,自分/1ターン/物理ダメージを<br>{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,FIRE,MERCENARY,MAGIC,3,12,12,RANK4,100,SELF,20,,,,,11400072,
#観月型フェデルマVisions,,,,,,,,,,,,,,,,,,,,,,,,,
11402011,術援／連動効華,エフィシェントサポート,自分/1ターン/魔法ダメージを{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,MERCENARY,MAGIC,3,12,12,RANK2,100,SELF,20,,,,,11402011,
11402012,術援／連動効華,エフィシェントサポート,自分/1ターン/魔法ダメージを{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,MERCENARY,MAGIC,3,12,12,RANK4,100,SELF,20,,,,,11402012,
11402021,術援／連動効華,エフィシェントサポート,自分/1ターン/魔法ダメージを{1}アップ,1,1,PARAM_UP,,,SUPPORT,WIND,MERCENARY,MAGIC,3,12,12,RANK3,100,SELF,20,,,,,11402021,
11402022,術援／連動効華,エフィシェントサポート,自分/1ターン/魔法ダメージを{1}アップ｜ドロー+1,1,1,PARAM_UP,,,SUPPORT,WIND,MERCENARY,MAGIC,3,12,12,RANK5,100,SELF,20,,,,,11402022,
#保留,,,,,,,,,,,,,,,,,,,,,,,,,
#特殊型ゴルロイス_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
#11100471,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11100471,
#11100472,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{11}の風ダメージ<br>物理防御を{1}%無視,11,2,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK3,100,ENEMY_ONE,20,,,,,11100472,
#11100481,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11100481,
#11100482,裁断剣＝少数奇襲,マイノリティオフェンス,敵単体/物理/{11}の風ダメージ<br>物理防御を{1}%無視,11,2,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,3,43,43,RANK4,100,ENEMY_ONE,20,,,,,11100482,
#妖精シルキー_UR/MR,,,,,,,,,,,,,,,,,,,,,,,,,
#11100491,エラー25feacd,優美なる応援,敵単体/物理/{1}の火ダメージ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,11100491,
#11100492,エラー25feacd,優美なる応援,敵単体/物理/{11}の火ダメージ<br>与えたダメージを回復,11,2,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK4,100,ENEMY_ONE,20,,,,,11100492,
#11100501,エラー25feacd,優美なる応援,敵単体/物理/{1}の火ダメージ,1,1,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK3,100,ENEMY_ONE,20,,,,,11100501,
#11100502,エラー25feacd,優美なる応援,敵単体/物理/{11}の火ダメージ<br>与えたダメージを回復,11,2,ATTACK,,,ATTACK,FIRE,MERCENARY,PHYSICS,4,43,43,RANK5,100,ENEMY_ONE,20,,,,,11100502,
#妖精ブラウニー_SR/UR,,,,,,,,,,,,,,,,,,,,,,,,,
#11100511,エラーd56a00,収穫の宴,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,11100511,
#11100512,エラーd56a00,収穫の宴,敵単体/物理/{1}の風ダメージ<br>自分/2ターン/物理ダメージをアップ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,40,40,RANK3,100,ENEMY_ONE,20,,,,,11100512,
#11100521,エラーd56a00,収穫の宴,敵単体/物理/{1}の風ダメージ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,43,43,RANK2,100,ENEMY_ONE,20,,,,,11100521,
#11100522,エラーd56a00,収穫の宴,敵単体/物理/{1}の風ダメージ<br>自分/2ターン/物理ダメージをアップ,1,1,ATTACK,,,ATTACK,WIND,MERCENARY,PHYSICS,4,40,40,RANK4,100,ENEMY_ONE,20,,,,,11100522,
#純白型ロウエナ,,,,,,,,,,,,,,,,,,,,,,,,,
#11101631,魔法剣＝偽装真愛,エニグマティックトゥルース,敵単体/魔法剣/{1}の闇ダメージ,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,43,43,RANK2,100,ENEMY_ONE,20,,,,,11101631,
#11101632,魔法剣＝偽装真愛,エニグマティックトゥルース,敵単体/魔法剣/{1}の闇ダメージ<br>【敵毒状態】必ずクリティカル<br>敵の毒は解除される,1,1,ATTACK,,,SORCERY,DARK,MERCENARY,MAGIC,3,45,45,RANK4,100,ENEMY_ONE,20,,,,,11101632,
