#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示時に掛ける数,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（１４文字）,,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
60000441,[暗]物防增强 等级1,dark protect,暗属性的物理防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000441,
60000442,[暗]物防增强 等级2,dark protect,暗属性的物理防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000442,
60000443,[暗]物防增强 等级3,dark protect,暗属性的物理防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000443,
60000451,[火]魔防增强 等级1,fire protect,火属性的魔法防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000451,
60000452,[火]魔防增强 等级2,fire protect,火属性的魔法防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000452,
60000453,[火]魔防增强 等级3,fire protect,火属性的魔法防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000453,
60000461,[冰]魔防增强 等级1,ice protect,冰属性的魔法防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000461,
60000462,[冰]魔防增强 等级2,ice protect,冰属性的魔法防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000462,
60000463,[冰]魔防增强 等级3,ice protect,冰属性的魔法防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000463,
60000471,[风]魔防增强 等级1,wind protect,风属性的魔法防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000471,
60000472,[风]魔防增强 等级2,wind protect,风属性的魔法防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000472,
60000473,[风]魔防增强 等级3,wind protect,风属性的魔法防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000473,
60000481,[光]魔防增强 等级1,light protect,光属性的魔法防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000481,
60000482,[光]魔防增强 等级2,light protect,光属性的魔法防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000482,
60000483,[光]魔防增强 等级3,light protect,光属性的魔法防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000483,
60000491,[暗]魔防增强 等级1,dark protect,暗属性的魔法防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000491,
60000492,[暗]魔防增强 等级2,dark protect,暗属性的魔法防御提升效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000492,
60000493,[暗]魔防增强 等级3,dark protect,暗属性的魔法防御提升效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000493,
60000501,[火]物魔防增强 等级1,fire protect,火属性的防御提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000501,
60000502,[火]物魔防增强 等级2,fire protect,火属性的防御提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000502,
60000503,[火]物魔防增强 等级3,fire protect,火属性的防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000503,
60000511,[冰]物魔防增强 等级1,ice protect,冰属性的防御提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000511,
60000512,[冰]物魔防增强 等级2,ice protect,冰属性的防御提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000512,
60000513,[冰]物魔防增强 等级3,ice protect,冰属性的防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000513,
60000521,[风]物魔防增强 等级1,wind protect,风属性的防御提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000521,
60000522,[风]物魔防增强 等级2,wind protect,风属性的防御提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000522,
60000523,[风]物魔防增强 等级3,wind protect,风属性的防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000523,
60000531,[光]物魔防增强 等级1,light protect,光属性的防御提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000531,
60000532,[光]物魔防增强 等级2,light protect,光属性的防御提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000532,
60000533,[光]物魔防增强 等级3,light protect,光属性的防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000533,
60000541,[暗]物魔防增强 等级1,dark protect,暗属性的防御提升效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000541,
60000542,[暗]物魔防增强 等级2,dark protect,暗属性的防御提升效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000542,
60000543,[暗]物魔防增强 等级3,dark protect,暗属性的防御提升效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000543,
60000551,[火]物攻弱化 等级1,fire weaken,火属性的物理伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000551,
60000552,[火]物攻弱化 等级2,fire weaken,火属性的物理伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000552,
60000553,[火]物攻弱化 等级3,fire weaken,火属性的物理伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000553,
60000561,[冰]物攻弱化 等级1,ice weaken,冰属性的物理伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000561,
60000562,[冰]物攻弱化 等级2,ice weaken,冰属性的物理伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000562,
60000563,[冰]物攻弱化 等级3,ice weaken,冰属性的物理伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000563,
60000571,[风]物攻弱化 等级1,wind weaken,风属性的物理伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000571,
60000572,[风]物攻弱化 等级2,wind weaken,风属性的物理伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000572,
60000573,[风]物攻弱化 等级3,wind weaken,风属性的物理伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000573,
60000581,[光]物攻弱化 等级1,light weaken,光属性的物理伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000581,
60000582,[光]物攻弱化 等级2,light weaken,光属性的物理伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000582,
60000583,[光]物攻弱化 等级3,light weaken,光属性的物理伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000583,
60000591,[暗]物攻弱化 等级1,dark weaken,暗属性的物理伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000591,
60000592,[暗]物攻弱化 等级2,dark weaken,暗属性的物理伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000592,
60000593,[暗]物攻弱化 等级3,dark weaken,暗属性的物理伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000593,
60000601,[火]魔攻弱化 等级1,fire weaken,火属性的魔法伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000601,
60000602,[火]魔攻弱化 等级2,fire weaken,火属性的魔法伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000602,
60000603,[火]魔攻弱化 等级3,fire weaken,火属性的魔法伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000603,
60000611,[冰]魔攻弱化 等级1,ice weaken,冰属性的魔法伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000611,
60000612,[冰]魔攻弱化 等级2,ice weaken,冰属性的魔法伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000612,
60000613,[冰]魔攻弱化 等级3,ice weaken,冰属性的魔法伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000613,
60000621,[风]魔攻弱化 等级1,wind weaken,风属性的魔法伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000621,
60000622,[风]魔攻弱化 等级2,wind weaken,风属性的魔法伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000622,
60000623,[风]魔攻弱化 等级3,wind weaken,风属性的魔法伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000623,
60000631,[光]魔攻弱化 等级1,light weaken,光属性的魔法伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000631,
60000632,[光]魔攻弱化 等级2,light weaken,光属性的魔法伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000632,
60000633,[光]魔攻弱化 等级3,light weaken,光属性的魔法伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000633,
60000641,[暗]魔攻弱化 等级1,dark weaken,暗属性的魔法伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000641,
60000642,[暗]魔攻弱化 等级2,dark weaken,暗属性的魔法伤害降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000642,
60000643,[暗]魔攻弱化 等级3,dark weaken,暗属性的魔法伤害降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000643,
60000651,[火]物魔攻弱化 等级1,fire weaken,火属性的伤害降低效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000651,
60000652,[火]物魔攻弱化 等级2,fire weaken,火属性的伤害降低效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000652,
60000653,[火]物魔攻弱化 等级3,fire weaken,火属性的伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000653,
60000661,[冰]物魔攻弱化 等级1,ice weaken,冰属性的伤害降低效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000661,
60000662,[冰]物魔攻弱化 等级2,ice weaken,冰属性的伤害降低效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000662,
60000663,[冰]物魔攻弱化 等级3,ice weaken,冰属性的伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000663,
60000671,[风]物魔攻弱化 等级1,wind weaken,风属性的伤害降低效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000671,
60000672,[风]物魔攻弱化 等级2,wind weaken,风属性的伤害降低效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000672,
60000673,[风]物魔攻弱化 等级3,wind weaken,风属性的伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000673,
60000681,[光]物魔攻弱化 等级1,light weaken,光属性的伤害降低效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000681,
60000682,[光]物魔攻弱化 等级2,light weaken,光属性的伤害降低效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000682,
60000683,[光]物魔攻弱化 等级3,light weaken,光属性的伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000683,
60000691,[暗]物魔攻弱化 等级1,dark weaken,暗属性的伤害降低效果提升0.5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000691,
60000692,[暗]物魔攻弱化 等级2,dark weaken,暗属性的伤害降低效果提升1%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000692,
60000693,[暗]物魔攻弱化 等级3,dark weaken,暗属性的伤害降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000693,
60000701,[火]物防弱化 等级1,fire decay,火属性的物理防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000701,
60000702,[火]物防弱化 等级2,fire decay,火属性的物理防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000702,
60000703,[火]物防弱化 等级3,fire decay,火属性的物理防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000703,
60000711,[冰]物防弱化 等级1,ice decay,冰属性的物理防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000711,
60000712,[冰]物防弱化 等级2,ice decay,冰属性的物理防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000712,
60000713,[冰]物防弱化 等级3,ice decay,冰属性的物理防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000713,
60000721,[风]物防弱化 等级1,wind decay,风属性的物理防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000721,
60000722,[风]物防弱化 等级2,wind decay,风属性的物理防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000722,
60000723,[风]物防弱化 等级3,wind decay,风属性的物理防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000723,
60000731,[光]物防弱化 等级1,light decay,光属性的物理防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000731,
60000732,[光]物防弱化 等级2,light decay,光属性的物理防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000732,
60000733,[光]物防弱化 等级3,light decay,光属性的物理防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000733,
60000741,[暗]物防弱化 等级1,dark decay,暗属性的物理防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000741,
60000742,[暗]物防弱化 等级2,dark decay,暗属性的物理防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000742,
60000743,[暗]物防弱化 等级3,dark decay,暗属性的物理防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,DARK,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000743,
60000751,[火]魔防弱化 等级1,fire decay,火属性的魔法防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000751,
60000752,[火]魔防弱化 等级2,fire decay,火属性的魔法防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000752,
60000753,[火]魔防弱化 等级3,fire decay,火属性的魔法防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,FIRE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000753,
60000761,[冰]魔防弱化 等级1,ice decay,冰属性的魔法防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000761,
60000762,[冰]魔防弱化 等级2,ice decay,冰属性的魔法防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000762,
60000763,[冰]魔防弱化 等级3,ice decay,冰属性的魔法防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,ICE,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000763,
60000771,[风]魔防弱化 等级1,wind decay,风属性的魔法防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000771,
60000772,[风]魔防弱化 等级2,wind decay,风属性的魔法防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000772,
60000773,[风]魔防弱化 等级3,wind decay,风属性的魔法防御降低效果提升5%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,WIND,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000773,
60000781,[光]魔防弱化 等级1,light decay,光属性的魔法防御降低效果提升2%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000781,
60000782,[光]魔防弱化 等级2,light decay,光属性的魔法防御降低效果提升3%,1,1,.1,PER_SUCCESS,,PASSIVE,SUPPORT,LIGHT,MERCENARY,PHYSICS,0,12,12,RANK5,100,SELF,,,,,,,,,20,,,,,,,,60000782,
